the_geom,the_geom_webmercator,collection_date,count,test_result,etl_timestamp,objectid
,,2021-03-11,6440,negative,2023-09-25 15:00:01.711959,55088
,,2021-05-30,1782,negative,2023-09-25 15:00:01.711959,55089
,,2021-01-27,489,positive,2023-09-25 15:00:01.711959,55090
,,2023-02-24,936,negative,2023-09-25 15:00:01.711959,55091
,,2023-07-17,34,positive,2023-09-25 15:00:01.711959,55092
,,2022-04-20,4184,negative,2023-09-25 15:00:01.711959,55093
,,2021-12-18,4091,negative,2023-09-25 15:00:01.711959,55094
,,2021-07-28,196,positive,2023-09-25 15:00:01.711959,55095
,,2020-05-05,419,positive,2023-09-25 15:00:01.711959,55096
,,2022-08-21,180,positive,2023-09-25 15:00:01.711959,55097
,,2020-08-26,4119,negative,2023-09-25 15:00:01.711959,55098
,,2023-01-16,849,negative,2023-09-25 15:00:01.711959,55099
,,2020-12-03,1311,positive,2023-09-25 15:00:01.711959,55100
,,2021-04-19,10536,negative,2023-09-25 15:00:01.711959,55101
,,2023-05-21,12,positive,2023-09-25 15:00:01.711959,55102
,,2022-05-21,272,positive,2023-09-25 15:00:01.711959,55103
,,2022-09-23,1767,negative,2023-09-25 15:00:01.711959,55104
,,2022-01-16,662,positive,2023-09-25 15:00:01.711959,55105
,,2020-03-31,865,negative,2023-09-25 15:00:01.711959,55106
,,2021-09-01,7837,negative,2023-09-25 15:00:01.711959,55107
,,2020-07-28,132,positive,2023-09-25 15:00:01.711959,55108
,,2021-01-08,8691,negative,2023-09-25 15:00:01.711959,55109
,,2021-05-17,191,positive,2023-09-25 15:00:01.711959,55110
,,2023-06-18,86,negative,2023-09-25 15:00:01.711959,55111
,,2023-02-21,190,positive,2023-09-25 15:00:01.711959,55112
,,2021-11-22,478,positive,2023-09-25 15:00:01.711959,55113
,,2020-05-11,1331,negative,2023-09-25 15:00:01.711959,55114
,,2022-08-15,1915,negative,2023-09-25 15:00:01.711959,55115
,,2021-07-22,3459,negative,2023-09-25 15:00:01.711959,55116
,,2022-03-25,77,positive,2023-09-25 15:00:01.711959,55117
,,2020-09-21,103,positive,2023-09-25 15:00:01.711959,55118
,,2022-12-09,1724,negative,2023-09-25 15:00:01.711959,55119
,,2023-04-25,34,positive,2023-09-25 15:00:01.711959,55120
,,2021-03-12,6037,negative,2023-09-25 15:00:01.711959,55121
,,2020-11-07,493,positive,2023-09-25 15:00:01.711959,55122
,,2023-07-23,22,positive,2023-09-25 15:00:01.711959,55123
,,2021-02-02,290,positive,2023-09-25 15:00:01.711959,55124
,,2021-06-25,3095,negative,2023-09-25 15:00:01.711959,55125
,,2023-03-22,938,negative,2023-09-25 15:00:01.711959,55126
,,2022-07-05,2185,negative,2023-09-25 15:00:01.711959,55127
,,2021-10-28,222,positive,2023-09-25 15:00:01.711959,55128
,,2022-02-24,7090,negative,2023-09-25 15:00:01.711959,55129
,,2022-11-13,114,positive,2023-09-25 15:00:01.711959,55130
,,2020-06-19,2590,negative,2023-09-25 15:00:01.711959,55131
,,2023-08-12,105,negative,2023-09-25 15:00:01.711959,55132
,,2020-09-12,60,positive,2023-09-25 15:00:01.711959,55133
,,2021-07-13,3576,negative,2023-09-25 15:00:01.711959,55134
,,2020-05-20,2007,negative,2023-09-25 15:00:01.711959,55135
,,2022-08-04,1961,negative,2023-09-25 15:00:01.711959,55136
,,2022-04-05,230,positive,2023-09-25 15:00:01.711959,55137
,,2021-12-01,568,positive,2023-09-25 15:00:01.711959,55138
,,2021-09-21,343,positive,2023-09-25 15:00:01.711959,55139
,,2022-06-10,2537,negative,2023-09-25 15:00:01.711959,55140
,,2020-03-11,6,positive,2023-09-25 15:00:01.711959,55141
,,2023-09-06,154,negative,2023-09-25 15:00:01.711959,55142
,,2022-10-05,245,positive,2023-09-25 15:00:01.711959,55143
,,2022-01-28,8093,negative,2023-09-25 15:00:01.711959,55144
,,2020-07-16,3614,negative,2023-09-25 15:00:01.711959,55145
,,2020-12-26,4352,negative,2023-09-25 15:00:01.711959,55146
,,2023-06-15,95,negative,2023-09-25 15:00:01.711959,55147
,,2023-01-23,325,positive,2023-09-25 15:00:01.711959,55148
,,2021-04-28,469,positive,2023-09-25 15:00:01.711959,55149
,,2022-01-10,10918,negative,2023-09-25 15:00:01.711959,55150
,,2020-08-03,3109,negative,2023-09-25 15:00:01.711959,55151
,,2021-09-07,355,positive,2023-09-25 15:00:01.711959,55152
,,2022-05-15,1486,negative,2023-09-25 15:00:01.711959,55153
,,2020-03-25,224,positive,2023-09-25 15:00:01.711959,55154
,,2022-09-29,198,positive,2023-09-25 15:00:01.711959,55155
,,2022-05-16,686,positive,2023-09-25 15:00:01.711959,55156
,,2021-09-12,2960,negative,2023-09-25 15:00:01.711959,55157
,,2022-01-05,5505,positive,2023-09-25 15:00:01.711959,55158
,,2022-09-28,1909,negative,2023-09-25 15:00:01.711959,55159
,,2020-08-08,84,positive,2023-09-25 15:00:01.711959,55160
,,2020-03-20,162,negative,2023-09-25 15:00:01.711959,55161
,,2022-10-12,198,positive,2023-09-25 15:00:01.711959,55162
,,2021-09-26,170,positive,2023-09-25 15:00:01.711959,55163
,,2020-07-21,2924,negative,2023-09-25 15:00:01.711959,55164
,,2022-01-23,1969,negative,2023-09-25 15:00:01.711959,55165
,,2022-06-03,2661,negative,2023-09-25 15:00:01.711959,55166
,,2023-09-13,158,negative,2023-09-25 15:00:01.711959,55167
,,2023-03-06,86,positive,2023-09-25 15:00:01.711959,55168
,,2021-06-09,44,positive,2023-09-25 15:00:01.711959,55169
,,2021-01-17,5144,negative,2023-09-25 15:00:01.711959,55170
,,2023-07-07,100,negative,2023-09-25 15:00:01.711959,55171
,,2021-02-26,7870,negative,2023-09-25 15:00:01.711959,55172
,,2023-03-30,46,positive,2023-09-25 15:00:01.711959,55173
,,2022-12-03,1375,negative,2023-09-25 15:00:01.711959,55174
,,2020-10-20,381,positive,2023-09-25 15:00:01.711959,55175
,,2022-11-18,1658,negative,2023-09-25 15:00:01.711959,55176
,,2023-08-17,71,positive,2023-09-25 15:00:01.711959,55177
,,2020-06-18,144,positive,2023-09-25 15:00:01.711959,55178
,,2022-02-25,71,positive,2023-09-25 15:00:01.711959,55179
,,2022-06-30,324,positive,2023-09-25 15:00:01.711959,55180
,,2021-10-27,11480,negative,2023-09-25 15:00:01.711959,55181
,,2023-07-20,65,negative,2023-09-25 15:00:01.711959,55182
,,2023-03-25,42,positive,2023-09-25 15:00:01.711959,55183
,,2021-02-09,7818,negative,2023-09-25 15:00:01.711959,55184
,,2021-06-18,30,positive,2023-09-25 15:00:01.711959,55185
,,2022-12-10,142,positive,2023-09-25 15:00:01.711959,55186
,,2021-03-07,186,positive,2023-09-25 15:00:01.711959,55187
,,2020-11-12,8438,negative,2023-09-25 15:00:01.711959,55188
,,2023-04-24,609,negative,2023-09-25 15:00:01.711959,55189
,,2022-12-29,1167,negative,2023-09-25 15:00:01.711959,55190
,,2020-11-27,925,positive,2023-09-25 15:00:01.711959,55191
,,2021-03-24,7374,negative,2023-09-25 15:00:01.711959,55192
,,2023-05-07,13,positive,2023-09-25 15:00:01.711959,55193
,,2020-04-02,366,positive,2023-09-25 15:00:01.711959,55194
,,2022-09-21,248,positive,2023-09-25 15:00:01.711959,55195
,,2022-05-23,3264,negative,2023-09-25 15:00:01.711959,55196
,,2021-08-30,378,positive,2023-09-25 15:00:01.711959,55197
,,2022-01-18,10407,negative,2023-09-25 15:00:01.711959,55198
,,2020-07-26,2620,negative,2023-09-25 15:00:01.711959,55199
,,2023-09-24,86,negative,2023-09-25 15:00:01.711959,55200
,,2020-12-26,408,positive,2023-09-25 15:00:01.711959,55201
,,2023-01-23,1172,negative,2023-09-25 15:00:01.711959,55202
,,2023-05-20,106,negative,2023-09-25 15:00:01.711959,56162
,,2020-11-30,5830,negative,2023-09-25 15:00:01.711959,56163
,,2023-01-17,283,positive,2023-09-25 15:00:01.711959,56164
,,2021-04-22,527,positive,2023-09-25 15:00:01.711959,56165
,,2020-12-22,7656,negative,2023-09-25 15:00:01.711959,56166
,,2023-06-03,95,negative,2023-09-25 15:00:01.711959,56167
,,2021-05-02,212,positive,2023-09-25 15:00:01.711959,56168
,,2023-02-04,164,positive,2023-09-25 15:00:01.711959,56169
,,2023-09-04,69,positive,2023-09-25 15:00:01.711959,56170
,,2021-09-19,3139,negative,2023-09-25 15:00:01.711959,56171
,,2022-01-30,215,positive,2023-09-25 15:00:01.711959,56172
,,2022-10-03,1736,negative,2023-09-25 15:00:01.711959,56173
,,2022-06-12,181,positive,2023-09-25 15:00:01.711959,56174
,,2020-03-13,121,negative,2023-09-25 15:00:01.711959,56175
,,2020-07-14,196,positive,2023-09-25 15:00:01.711959,56176
,,2021-03-28,2737,negative,2023-09-25 15:00:01.711959,56177
,,2023-05-11,22,positive,2023-09-25 15:00:01.711959,56178
,,2020-11-23,1293,positive,2023-09-25 15:00:01.711959,56179
,,2022-12-25,811,negative,2023-09-25 15:00:01.711959,56180
,,2021-05-25,116,positive,2023-09-25 15:00:01.711959,56181
,,2021-02-01,2688,negative,2023-09-25 15:00:01.711959,56182
,,2023-03-01,112,positive,2023-09-25 15:00:01.711959,56183
,,2023-07-12,130,negative,2023-09-25 15:00:01.711959,56184
,,2023-07-19,66,negative,2023-09-25 15:00:01.711959,56185
,,2021-06-21,41,positive,2023-09-25 15:00:01.711959,56186
,,2023-03-26,34,positive,2023-09-25 15:00:01.711959,56187
,,2021-02-06,6388,negative,2023-09-25 15:00:01.711959,56188
,,2021-10-23,140,positive,2023-09-25 15:00:01.711959,56189
,,2020-06-14,1520,negative,2023-09-25 15:00:01.711959,56190
,,2022-07-12,2098,negative,2023-09-25 15:00:01.711959,56191
,,2022-03-01,6406,negative,2023-09-25 15:00:01.711959,56192
,,2023-08-05,92,negative,2023-09-25 15:00:01.711959,56193
,,2022-11-06,135,positive,2023-09-25 15:00:01.711959,56194
,,2022-03-08,81,positive,2023-09-25 15:00:01.711959,56195
,,2020-06-07,56,positive,2023-09-25 15:00:01.711959,56196
,,2022-07-09,275,positive,2023-09-25 15:00:01.711959,56197
,,2022-11-09,1836,negative,2023-09-25 15:00:01.711959,56198
,,2021-10-16,3135,negative,2023-09-25 15:00:01.711959,56199
,,2023-08-08,61,positive,2023-09-25 15:00:01.711959,56200
,,2021-10-02,168,positive,2023-09-25 15:00:01.711959,56201
,,2022-10-26,233,positive,2023-09-25 15:00:01.711959,56202
,,2022-02-18,5715,negative,2023-09-25 15:00:01.711959,56203
,,2023-08-26,98,negative,2023-09-25 15:00:01.711959,56204
,,2020-06-25,2411,negative,2023-09-25 15:00:01.711959,56205
,,2022-06-21,2437,negative,2023-09-25 15:00:01.711959,56206
,,2023-06-27,97,negative,2023-09-25 15:00:01.711959,56207
,,2021-01-15,9885,negative,2023-09-25 15:00:01.711959,56208
,,2021-05-10,249,positive,2023-09-25 15:00:01.711959,56209
,,2023-02-12,111,positive,2023-09-25 15:00:01.711959,56210
,,2020-12-09,1132,positive,2023-09-25 15:00:01.711959,56211
,,2021-04-13,11505,negative,2023-09-25 15:00:01.711959,56212
,,2023-05-27,12,positive,2023-09-25 15:00:01.711959,56213
,,2023-01-10,1157,negative,2023-09-25 15:00:01.711959,56214
,,2020-07-30,139,positive,2023-09-25 15:00:01.711959,56215
,,2023-09-20,131,positive,2023-09-25 15:00:01.711959,56216
,,2022-05-27,443,positive,2023-09-25 15:00:01.711959,56217
,,2022-01-14,2036,positive,2023-09-25 15:00:01.711959,56218
,,2022-09-17,1173,negative,2023-09-25 15:00:01.711959,56219
,,2021-09-03,4907,negative,2023-09-25 15:00:01.711959,56220
,,2020-03-29,627,negative,2023-09-25 15:00:01.711959,56221
,,2023-01-26,255,positive,2023-09-25 15:00:01.711959,56222
,,2023-06-12,125,negative,2023-09-25 15:00:01.711959,56223
,,2021-04-29,447,positive,2023-09-25 15:00:01.711959,56224
,,2020-12-25,4287,negative,2023-09-25 15:00:01.711959,56225
,,2021-04-06,675,positive,2023-09-25 15:00:01.711959,56226
,,2020-11-14,6033,negative,2023-09-25 15:00:01.711959,56227
,,2023-01-01,154,positive,2023-09-25 15:00:01.711959,56228
,,2023-05-04,572,negative,2023-09-25 15:00:01.711959,56229
,,2023-04-19,16,positive,2023-09-25 15:00:01.711959,56230
,,2021-03-18,8110,negative,2023-09-25 15:00:01.711959,56231
,,2020-11-01,270,positive,2023-09-25 15:00:01.711959,56232
,,2022-12-15,1558,negative,2023-09-25 15:00:01.711959,56233
,,2021-10-31,137,positive,2023-09-25 15:00:01.711959,56234
,,2022-11-14,220,positive,2023-09-25 15:00:01.711959,56235
,,2022-02-21,4365,negative,2023-09-25 15:00:01.711959,56236
,,2023-08-13,77,negative,2023-09-25 15:00:01.711959,56237
,,2020-06-22,2223,negative,2023-09-25 15:00:01.711959,56238
,,2022-07-04,1017,negative,2023-09-25 15:00:01.711959,56239
,,2023-03-26,670,negative,2023-09-25 15:00:01.711959,56240
,,2023-07-19,14,positive,2023-09-25 15:00:01.711959,56241
,,2021-02-06,293,positive,2023-09-25 15:00:01.711959,56242
,,2021-06-21,3765,negative,2023-09-25 15:00:01.711959,56243
,,2021-02-23,311,positive,2023-09-25 15:00:01.711959,56244
,,2020-10-23,6960,negative,2023-09-25 15:00:01.711959,56245
,,2022-11-20,108,positive,2023-09-25 15:00:01.711959,56246
,,2023-04-12,632,negative,2023-09-25 15:00:01.711959,56247
,,2021-07-21,4141,negative,2023-09-25 15:00:01.711959,56248
,,2020-09-20,37,positive,2023-09-25 15:00:01.711959,56249
,,2022-08-12,2038,negative,2023-09-25 15:00:01.711959,56250
,,2022-03-28,123,positive,2023-09-25 15:00:01.711959,56251
,,2020-05-12,1431,negative,2023-09-25 15:00:01.711959,56252
,,2021-11-23,309,positive,2023-09-25 15:00:01.711959,56253
,,2021-05-21,146,positive,2023-09-25 15:00:01.711959,56254
,,2021-01-04,6343,negative,2023-09-25 15:00:01.711959,56255
,,2023-02-17,171,positive,2023-09-25 15:00:01.711959,56256
,,2023-06-22,119,negative,2023-09-25 15:00:01.711959,56257
,,2020-04-17,978,negative,2023-09-25 15:00:01.711959,56258
,,2022-09-08,1878,negative,2023-09-25 15:00:01.711959,56259
,,2020-08-12,125,positive,2023-09-25 15:00:01.711959,56260
,,2021-08-15,2380,negative,2023-09-25 15:00:01.711959,56261
,,2022-01-01,1285,positive,2023-09-25 15:00:01.711959,56262
,,2022-05-04,383,positive,2023-09-25 15:00:01.711959,56263
,,2020-11-30,1281,positive,2023-09-25 15:00:01.711959,56264
,,2023-05-20,10,positive,2023-09-25 15:00:01.711959,56265
,,2021-04-22,9928,negative,2023-09-25 15:00:01.711959,56266
,,2023-01-17,1149,negative,2023-09-25 15:00:01.711959,56267
,,2020-05-01,330,positive,2023-09-25 15:00:01.711959,56268
,,2020-08-30,2841,negative,2023-09-25 15:00:01.711959,56269
,,2021-08-01,128,positive,2023-09-25 15:00:01.711959,56270
,,2022-08-17,300,positive,2023-09-25 15:00:01.711959,56271
,,2021-12-14,11062,negative,2023-09-25 15:00:01.711959,56272
,,2022-04-24,1636,negative,2023-09-25 15:00:01.711959,56273
,,2022-04-11,3587,negative,2023-09-25 15:00:01.711959,56274
,,2021-08-08,171,positive,2023-09-25 15:00:01.711959,56275
,,2020-09-06,3181,negative,2023-09-25 15:00:01.711959,56276
,,2021-12-07,12135,negative,2023-09-25 15:00:01.711959,56277
,,2020-04-24,474,positive,2023-09-25 15:00:01.711959,56278
,,2022-08-30,304,positive,2023-09-25 15:00:01.711959,56279
,,2022-12-10,1090,negative,2023-09-25 15:00:01.711959,56280
,,2023-04-24,19,positive,2023-09-25 15:00:01.711959,56281
,,2021-03-07,3196,negative,2023-09-25 15:00:01.711959,56282
,,2020-11-12,1147,positive,2023-09-25 15:00:01.711959,56283
,,2020-09-30,183,positive,2023-09-25 15:00:01.711959,56284
,,2022-07-21,2188,negative,2023-09-25 15:00:01.711959,56285
,,2021-06-29,3482,negative,2023-09-25 15:00:01.711959,56286
,,2021-11-13,187,positive,2023-09-25 15:00:01.711959,56287
,,2020-06-03,2078,negative,2023-09-25 15:00:01.711959,56288
,,2022-03-18,50,positive,2023-09-25 15:00:01.711959,56289
,,2021-02-15,6741,negative,2023-09-25 15:00:01.711959,56290
,,2021-06-12,24,positive,2023-09-25 15:00:01.711959,56291
,,2023-03-19,46,positive,2023-09-25 15:00:01.711959,56292
,,2023-07-26,79,negative,2023-09-25 15:00:01.711959,56293
,,2021-07-18,1683,negative,2023-09-25 15:00:01.711959,56294
,,2022-04-06,241,positive,2023-09-25 15:00:01.711959,56295
,,2020-09-17,90,positive,2023-09-25 15:00:01.711959,56296
,,2022-08-03,1945,negative,2023-09-25 15:00:01.711959,56297
,,2021-11-26,344,positive,2023-09-25 15:00:01.711959,56298
,,2020-05-15,1898,negative,2023-09-25 15:00:01.711959,56299
,,2023-04-30,350,negative,2023-09-25 15:00:01.711959,56300
,,2021-04-02,591,positive,2023-09-25 15:00:01.711959,56301
,,2023-01-05,336,positive,2023-09-25 15:00:01.711959,56302
,,2020-11-18,8758,negative,2023-09-25 15:00:01.711959,56303
,,2021-01-11,752,positive,2023-09-25 15:00:01.711959,56304
,,2023-02-08,1250,negative,2023-09-25 15:00:01.711959,56305
,,2023-07-01,11,positive,2023-09-25 15:00:01.711959,56306
,,2021-05-14,9699,negative,2023-09-25 15:00:01.711959,56307
,,2022-01-05,9249,negative,2023-09-25 15:00:01.711959,56308
,,2020-03-20,137,positive,2023-09-25 15:00:01.711959,56309
,,2021-09-12,228,positive,2023-09-25 15:00:01.711959,56310
,,2022-05-16,3443,negative,2023-09-25 15:00:01.711959,56311
,,2022-09-28,223,positive,2023-09-25 15:00:01.711959,56312
,,2020-08-08,2603,negative,2023-09-25 15:00:01.711959,56313
,,2023-01-14,747,negative,2023-09-25 15:00:01.711959,56314
,,2021-04-09,10755,negative,2023-09-25 15:00:01.711959,56315
,,2020-12-13,362,positive,2023-09-25 15:00:01.711959,56316
,,2023-05-23,18,positive,2023-09-25 15:00:01.711959,56317
,,2020-11-29,4807,negative,2023-09-25 15:00:01.711959,56318
,,2022-12-27,317,positive,2023-09-25 15:00:01.711959,56319
,,2023-05-09,549,negative,2023-09-25 15:00:01.711959,56320
,,2021-03-22,597,positive,2023-09-25 15:00:01.711959,56321
,,2021-01-24,4179,negative,2023-09-25 15:00:01.711959,56322
,,2023-03-09,77,positive,2023-09-25 15:00:01.711959,56323
,,2021-06-02,71,positive,2023-09-25 15:00:01.711959,56324
,,2023-07-04,78,negative,2023-09-25 15:00:01.711959,56325
,,2023-08-04,35,positive,2023-09-25 15:00:01.711959,56326
,,2021-10-20,12111,negative,2023-09-25 15:00:01.711959,56327
,,2022-11-05,1197,negative,2023-09-25 15:00:01.711959,56328
,,2022-03-04,55,positive,2023-09-25 15:00:01.711959,56329
,,2020-06-11,101,positive,2023-09-25 15:00:01.711959,56330
,,2022-07-13,398,positive,2023-09-25 15:00:01.711959,56331
,,2023-04-10,31,positive,2023-09-25 15:00:01.711959,56332
,,2021-02-25,9581,negative,2023-09-25 15:00:01.711959,56333
,,2022-11-22,1965,negative,2023-09-25 15:00:01.711959,56334
,,2020-10-21,431,positive,2023-09-25 15:00:01.711959,56335
,,2021-06-25,31,positive,2023-09-25 15:00:01.711959,56336
,,2021-02-02,3361,negative,2023-09-25 15:00:01.711959,56337
,,2023-07-23,68,negative,2023-09-25 15:00:01.711959,56338
,,2023-03-22,42,positive,2023-09-25 15:00:01.711959,56339
,,2020-07-06,2812,negative,2023-09-25 15:00:01.711959,56340
,,2022-02-07,8883,negative,2023-09-25 15:00:01.711959,56341
,,2023-08-27,108,negative,2023-09-25 15:00:01.711959,56342
,,2021-10-13,330,positive,2023-09-25 15:00:01.711959,56343
,,2022-10-27,208,positive,2023-09-25 15:00:01.711959,56344
,,2022-06-20,1805,negative,2023-09-25 15:00:01.711959,56345
,,2022-06-01,521,positive,2023-09-25 15:00:01.711959,56346
,,2021-09-28,10147,negative,2023-09-25 15:00:01.711959,56347
,,2022-10-14,1557,negative,2023-09-25 15:00:01.711959,56348
,,2023-09-15,103,positive,2023-09-25 15:00:01.711959,56349
,,2020-07-23,188,positive,2023-09-25 15:00:01.711959,56350
,,2022-01-21,943,positive,2023-09-25 15:00:01.711959,56351
,,2021-09-04,232,positive,2023-09-25 15:00:01.711959,56352
,,2022-01-13,10179,negative,2023-09-25 15:00:01.711959,56353
,,2022-09-20,258,positive,2023-09-25 15:00:01.711959,56354
,,2022-05-24,2955,negative,2023-09-25 15:00:01.711959,56355
,,2020-03-28,201,positive,2023-09-25 15:00:01.711959,56356
,,2020-07-31,3542,negative,2023-09-25 15:00:01.711959,56357
,,2023-09-23,97,negative,2023-09-25 15:00:01.711959,56358
,,2023-05-31,113,negative,2023-09-25 15:00:01.711959,56359
,,2021-05-03,339,positive,2023-09-25 15:00:01.711959,56360
,,2023-02-07,285,positive,2023-09-25 15:00:01.711959,56361
,,2020-12-21,6071,negative,2023-09-25 15:00:01.711959,56362
,,2022-09-19,272,positive,2023-09-25 15:00:01.711959,56363
,,2020-08-01,2352,negative,2023-09-25 15:00:01.711959,56364
,,2022-01-12,10066,negative,2023-09-25 15:00:01.711959,56365
,,2022-05-25,2945,negative,2023-09-25 15:00:01.711959,56366
,,2020-03-27,317,positive,2023-09-25 15:00:01.711959,56367
,,2023-09-22,143,negative,2023-09-25 15:00:01.711959,56368
,,2021-09-05,158,positive,2023-09-25 15:00:01.711959,56369
,,2022-04-20,268,positive,2023-09-25 15:00:01.711959,56370
,,2022-08-21,1055,negative,2023-09-25 15:00:01.711959,56371
,,2021-12-18,688,positive,2023-09-25 15:00:01.711959,56372
,,2020-08-26,133,positive,2023-09-25 15:00:01.711959,56373
,,2020-05-05,1338,negative,2023-09-25 15:00:01.711959,56374
,,2021-07-28,4066,negative,2023-09-25 15:00:01.711959,56375
,,2022-02-08,8908,negative,2023-09-25 15:00:01.711959,56376
,,2022-10-28,210,positive,2023-09-25 15:00:01.711959,56377
,,2020-07-05,1881,negative,2023-09-25 15:00:01.711959,56378
,,2021-10-12,353,positive,2023-09-25 15:00:01.711959,56379
,,2023-08-28,159,negative,2023-09-25 15:00:01.711959,56380
,,2022-06-19,1237,negative,2023-09-25 15:00:01.711959,56381
,,2021-06-10,5838,negative,2023-09-25 15:00:01.711959,56382
,,2021-02-17,337,positive,2023-09-25 15:00:01.711959,56383
,,2023-07-28,31,positive,2023-09-25 15:00:01.711959,56384
,,2023-03-17,824,negative,2023-09-25 15:00:01.711959,56385
,,2021-02-24,8889,negative,2023-09-25 15:00:01.711959,56386
,,2022-11-23,1701,negative,2023-09-25 15:00:01.711959,56387
,,2023-04-09,13,positive,2023-09-25 15:00:01.711959,56388
,,2020-10-22,438,positive,2023-09-25 15:00:01.711959,56389
,,2022-03-09,64,positive,2023-09-25 15:00:01.711959,56390
,,2020-10-07,235,positive,2023-09-25 15:00:01.711959,56391
,,2021-07-06,3984,negative,2023-09-25 15:00:01.711959,56392
,,2020-05-27,2239,negative,2023-09-25 15:00:01.711959,56393
,,2021-11-06,134,positive,2023-09-25 15:00:01.711959,56394
,,2022-07-30,1202,negative,2023-09-25 15:00:01.711959,56395
,,2021-06-03,73,positive,2023-09-25 15:00:01.711959,56396
,,2023-03-08,101,positive,2023-09-25 15:00:01.711959,56397
,,2023-07-05,72,negative,2023-09-25 15:00:01.711959,56398
,,2021-01-23,6585,negative,2023-09-25 15:00:01.711959,56399
,,2022-06-06,427,positive,2023-09-25 15:00:01.711959,56400
,,2020-07-12,94,positive,2023-09-25 15:00:01.711959,56401
,,2021-09-17,9878,negative,2023-09-25 15:00:01.711959,56402
,,2022-10-09,1111,negative,2023-09-25 15:00:01.711959,56403
,,2022-02-01,564,positive,2023-09-25 15:00:01.711959,56404
,,2020-03-15,79,negative,2023-09-25 15:00:01.711959,56405
,,2023-09-10,61,positive,2023-09-25 15:00:01.711959,56406
,,2023-05-24,24,positive,2023-09-25 15:00:01.711959,56407
,,2020-12-12,514,positive,2023-09-25 15:00:01.711959,56408
,,2021-04-10,5516,negative,2023-09-25 15:00:01.711959,56409
,,2023-01-13,1118,negative,2023-09-25 15:00:01.711959,56410
,,2020-08-10,3288,negative,2023-09-25 15:00:01.711959,56411
,,2021-08-13,337,positive,2023-09-25 15:00:01.711959,56412
,,2020-04-19,218,positive,2023-09-25 15:00:01.711959,56413
,,2022-09-06,358,positive,2023-09-25 15:00:01.711959,56414
,,2022-05-06,2742,negative,2023-09-25 15:00:01.711959,56415
,,2022-01-03,7815,negative,2023-09-25 15:00:01.711959,56416
,,2023-06-30,16,positive,2023-09-25 15:00:01.711959,56417
,,2023-02-09,1333,negative,2023-09-25 15:00:01.711959,56418
,,2021-01-12,606,positive,2023-09-25 15:00:01.711959,56419
,,2021-05-13,6171,negative,2023-09-25 15:00:01.711959,56420
,,2022-12-23,1344,negative,2023-09-25 15:00:01.711959,56421
,,2020-11-25,1143,positive,2023-09-25 15:00:01.711959,56422
,,2023-05-13,10,positive,2023-09-25 15:00:01.711959,56423
,,2021-03-26,7915,negative,2023-09-25 15:00:01.711959,56424
,,2021-07-10,43,positive,2023-09-25 15:00:01.711959,55614
,,2020-10-11,4770,negative,2023-09-25 15:00:01.711959,55615
,,2021-01-22,462,positive,2023-09-25 15:00:01.711959,55616
,,2023-03-11,643,negative,2023-09-25 15:00:01.711959,55617
,,2021-06-04,6309,negative,2023-09-25 15:00:01.711959,55618
,,2023-07-02,19,positive,2023-09-25 15:00:01.711959,55619
,,2022-12-21,1720,negative,2023-09-25 15:00:01.711959,55620
,,2021-03-16,7918,negative,2023-09-25 15:00:01.711959,55621
,,2023-04-13,25,positive,2023-09-25 15:00:01.711959,55622
,,2020-11-03,625,positive,2023-09-25 15:00:01.711959,55623
,,,414,positive,2023-09-25 15:00:01.711959,55624
,,2021-12-09,637,positive,2023-09-25 15:00:01.711959,55625
,,2020-09-04,91,positive,2023-09-25 15:00:01.711959,55626
,,2021-08-06,3695,negative,2023-09-25 15:00:01.711959,55627
,,2022-04-13,375,positive,2023-09-25 15:00:01.711959,55628
,,2020-04-26,613,negative,2023-09-25 15:00:01.711959,55629
,,2022-08-28,1026,negative,2023-09-25 15:00:01.711959,55630
,,2023-01-14,151,positive,2023-09-25 15:00:01.711959,55631
,,2021-04-09,654,positive,2023-09-25 15:00:01.711959,55632
,,2023-05-23,149,negative,2023-09-25 15:00:01.711959,55633
,,2020-12-13,5838,negative,2023-09-25 15:00:01.711959,55634
,,2021-12-22,2692,positive,2023-09-25 15:00:01.711959,55635
,,2022-05-02,407,positive,2023-09-25 15:00:01.711959,55636
,,2022-09-10,1094,negative,2023-09-25 15:00:01.711959,55637
,,2021-08-25,7256,negative,2023-09-25 15:00:01.711959,55638
,,2020-08-22,68,positive,2023-09-25 15:00:01.711959,55639
,,2020-04-07,812,negative,2023-09-25 15:00:01.711959,55640
,,2022-12-24,129,positive,2023-09-25 15:00:01.711959,55641
,,2020-11-22,7481,negative,2023-09-25 15:00:01.711959,55642
,,2021-03-29,716,positive,2023-09-25 15:00:01.711959,55643
,,2023-05-12,384,negative,2023-09-25 15:00:01.711959,55644
,,2020-09-15,3921,negative,2023-09-25 15:00:01.711959,55645
,,2021-07-16,70,positive,2023-09-25 15:00:01.711959,55646
,,2022-08-01,410,positive,2023-09-25 15:00:01.711959,55647
,,2020-05-17,102,positive,2023-09-25 15:00:01.711959,55648
,,2022-04-08,3766,negative,2023-09-25 15:00:01.711959,55649
,,2021-11-28,2369,negative,2023-09-25 15:00:01.711959,55650
,,2022-02-16,6306,negative,2023-09-25 15:00:01.711959,55651
,,2020-06-27,2010,negative,2023-09-25 15:00:01.711959,55652
,,2022-06-27,2110,negative,2023-09-25 15:00:01.711959,55653
